Time	Open	High	Low	Close	Volume
2025-12-12 10:06:00	1.17321	1.17322	1.17307	1.17318	92	4
2025-12-12 10:07:00	1.17319	1.17319	1.17305	1.17306	75	3
2025-12-12 10:08:00	1.17306	1.17311	1.17301	1.17308	87	3
2025-12-12 10:09:00	1.1731	1.17312	1.17305	1.17307	62	3
2025-12-12 10:10:00	1.17307	1.17311	1.17305	1.17308	48	3
2025-12-12 10:11:00	1.17306	1.17312	1.17305	1.17306	64	3
2025-12-12 10:12:00	1.17306	1.17308	1.17302	1.17304	72	2
2025-12-12 10:13:00	1.17304	1.17304	1.173	1.17302	69	4
2025-12-12 10:14:00	1.17302	1.1731	1.173	1.17308	65	4
2025-12-12 10:15:00	1.17308	1.17309	1.17301	1.17307	91	4
2025-12-12 10:16:00	1.17306	1.17312	1.17306	1.17312	32	2
2025-12-12 10:17:00	1.1731	1.17317	1.1731	1.17316	35	3
2025-12-12 10:18:00	1.17317	1.1733	1.17314	1.17325	93	4
2025-12-12 10:19:00	1.17325	1.17327	1.17321	1.17321	53	3
2025-12-12 10:20:00	1.17321	1.17322	1.173	1.17301	77	3
2025-12-12 10:21:00	1.17301	1.17302	1.17282	1.17288	75	3
2025-12-12 10:22:00	1.17292	1.17294	1.17283	1.17292	62	3
2025-12-12 10:23:00	1.17293	1.17298	1.17287	1.17293	82	2
2025-12-12 10:24:00	1.17294	1.17299	1.17289	1.17298	64	4
2025-12-12 10:25:00	1.17297	1.17299	1.17266	1.17269	138	3
2025-12-12 10:26:00	1.17269	1.1727	1.17262	1.17266	146	4
2025-12-12 10:27:00	1.17266	1.17268	1.17259	1.17261	85	4
2025-12-12 10:28:00	1.17261	1.17263	1.17257	1.17257	17	3
2025-12-12 10:29:00	1.17256	1.17261	1.17255	1.17257	47	3
2025-12-12 10:30:00	1.17256	1.1726	1.17252	1.1726	27	3
2025-12-12 10:31:00	1.17259	1.1726	1.17256	1.17258	24	3
2025-12-12 10:32:00	1.17258	1.1726	1.17253	1.1726	37	3
2025-12-12 10:33:00	1.17259	1.17267	1.17259	1.17266	28	4
2025-12-12 10:34:00	1.17268	1.17273	1.17266	1.17272	53	3
2025-12-12 10:35:00	1.17273	1.17277	1.1727	1.17273	23	3
2025-12-12 10:36:00	1.17271	1.17272	1.17261	1.17264	50	3
2025-12-12 10:37:00	1.17266	1.17272	1.17261	1.17269	52	3
2025-12-12 10:38:00	1.17271	1.17271	1.17254	1.17255	24	3
2025-12-12 10:39:00	1.17256	1.17259	1.17251	1.17257	25	3
2025-12-12 10:40:00	1.17255	1.17261	1.17255	1.17261	19	3
2025-12-12 10:41:00	1.17263	1.17263	1.1726	1.17261	31	3
2025-12-12 10:42:00	1.17262	1.17264	1.17257	1.17258	38	3
2025-12-12 10:43:00	1.17257	1.17263	1.17257	1.1726	34	2
2025-12-12 10:44:00	1.17261	1.17261	1.17252	1.17252	35	3
2025-12-12 10:45:00	1.17252	1.17253	1.17245	1.17251	71	3
2025-12-12 10:46:00	1.17251	1.17264	1.17251	1.17263	54	4
2025-12-12 10:47:00	1.17263	1.17265	1.17259	1.17259	22	3
2025-12-12 10:48:00	1.1726	1.17262	1.17253	1.17256	36	3
2025-12-12 10:49:00	1.17255	1.17264	1.17255	1.1726	28	3
2025-12-12 10:50:00	1.1726	1.17268	1.17255	1.17265	51	3
2025-12-12 10:51:00	1.17266	1.17275	1.17266	1.17268	36	3
2025-12-12 10:52:00	1.17269	1.17271	1.17263	1.17264	38	3
2025-12-12 10:53:00	1.17265	1.17266	1.17256	1.17257	37	3
2025-12-12 10:54:00	1.17257	1.17257	1.17247	1.1725	42	3
2025-12-12 10:55:00	1.17253	1.17258	1.17251	1.17257	111	4
2025-12-12 10:56:00	1.17255	1.17266	1.17251	1.17266	118	3
2025-12-12 10:57:00	1.17266	1.17269	1.17261	1.17263	63	3
2025-12-12 10:58:00	1.17265	1.17271	1.17262	1.17269	95	3
2025-12-12 10:59:00	1.1727	1.17275	1.17266	1.17272	86	3
2025-12-12 11:00:00	1.17271	1.17276	1.17266	1.17272	35	3
2025-12-12 11:01:00	1.17272	1.17273	1.17262	1.17271	22	3
2025-12-12 11:02:00	1.1727	1.17273	1.17264	1.17268	46	3
2025-12-12 11:03:00	1.17266	1.17272	1.17264	1.17272	24	3
2025-12-12 11:04:00	1.17273	1.17276	1.17272	1.17274	27	3
2025-12-12 11:05:00	1.17273	1.17275	1.17271	1.17275	49	4
2025-12-12 11:06:00	1.17274	1.17283	1.1727	1.17272	79	4
2025-12-12 11:07:00	1.17272	1.17274	1.17263	1.1727	59	3
2025-12-12 11:08:00	1.17268	1.17272	1.17265	1.17269	69	3
2025-12-12 11:09:00	1.17269	1.17274	1.17265	1.17273	45	4
2025-12-12 11:10:00	1.17273	1.17277	1.17269	1.17276	50	4
2025-12-12 11:11:00	1.17278	1.17288	1.17276	1.17283	43	3
2025-12-12 11:12:00	1.17285	1.17285	1.17281	1.17281	27	4
2025-12-12 11:13:00	1.1728	1.17281	1.17265	1.17267	58	3
2025-12-12 11:14:00	1.17265	1.17266	1.17262	1.17262	23	3
2025-12-12 11:15:00	1.17262	1.17264	1.17254	1.17261	61	3
2025-12-12 11:16:00	1.17263	1.17275	1.17263	1.17271	37	3
2025-12-12 11:17:00	1.17272	1.17279	1.17271	1.17279	14	3
2025-12-12 11:18:00	1.17281	1.17282	1.17277	1.17282	20	3
2025-12-12 11:19:00	1.17283	1.1729	1.1728	1.1728	60	3
2025-12-12 11:20:00	1.1728	1.17285	1.1728	1.17283	22	2
2025-12-12 11:21:00	1.17285	1.17285	1.17276	1.17277	51	3
2025-12-12 11:22:00	1.17273	1.17275	1.17271	1.17271	15	3
2025-12-12 11:23:00	1.17273	1.17274	1.17268	1.17268	43	5
2025-12-12 11:24:00	1.17267	1.17267	1.17252	1.17256	71	4
2025-12-12 11:25:00	1.17257	1.17257	1.1725	1.17252	14	3
2025-12-12 11:26:00	1.1725	1.1725	1.17234	1.17237	59	2
2025-12-12 11:27:00	1.17236	1.17242	1.17236	1.17237	29	3
2025-12-12 11:28:00	1.17235	1.17237	1.17229	1.17229	67	3
2025-12-12 11:29:00	1.17229	1.17236	1.17225	1.17232	63	3
2025-12-12 11:30:00	1.17231	1.17236	1.17225	1.17227	99	4
2025-12-12 11:31:00	1.17226	1.17236	1.17225	1.17225	45	4
2025-12-12 11:32:00	1.17224	1.17233	1.17221	1.17232	47	5
2025-12-12 11:33:00	1.17234	1.17234	1.17228	1.17229	34	3
2025-12-12 11:34:00	1.17229	1.17231	1.17227	1.17231	12	3
2025-12-12 11:35:00	1.17231	1.17235	1.17228	1.17228	38	3
2025-12-12 11:36:00	1.17228	1.17231	1.17226	1.17229	44	4
2025-12-12 11:37:00	1.17229	1.17232	1.17228	1.17232	10	3
2025-12-12 11:38:00	1.17232	1.17242	1.17232	1.17242	20	3
2025-12-12 11:39:00	1.17241	1.17243	1.17236	1.17241	47	3
2025-12-12 11:40:00	1.1724	1.17244	1.17238	1.17239	50	3
2025-12-12 11:41:00	1.1724	1.1724	1.17238	1.17239	9	3
2025-12-12 11:42:00	1.17237	1.17241	1.17237	1.17241	14	3
2025-12-12 11:43:00	1.17242	1.17243	1.17237	1.17237	23	3
2025-12-12 11:44:00	1.17239	1.17244	1.17239	1.17241	19	3
2025-12-12 11:45:00	1.17243	1.17251	1.17242	1.17251	22	3
2025-12-12 11:46:00	1.1725	1.1726	1.1725	1.1726	60	3
2025-12-12 11:47:00	1.17259	1.17266	1.17258	1.17266	63	4
2025-12-12 11:48:00	1.17264	1.17281	1.17264	1.17281	60	3
2025-12-12 11:49:00	1.17281	1.17283	1.17278	1.17279	66	3
2025-12-12 11:50:00	1.17279	1.17279	1.17273	1.17273	18	2
2025-12-12 11:51:00	1.17274	1.17286	1.17274	1.1728	41	3
2025-12-12 11:52:00	1.17278	1.17286	1.17278	1.17279	17	3
2025-12-12 11:53:00	1.1728	1.1728	1.17267	1.17273	43	3
2025-12-12 11:54:00	1.17272	1.17272	1.17266	1.17267	13	3
2025-12-12 11:55:00	1.1727	1.17276	1.17267	1.17267	36	3
2025-12-12 11:56:00	1.17269	1.17272	1.17269	1.17271	13	3
2025-12-12 11:57:00	1.17271	1.17274	1.17268	1.17273	17	3
2025-12-12 11:58:00	1.17272	1.17273	1.17262	1.17265	97	4
2025-12-12 11:59:00	1.17265	1.17269	1.17262	1.17268	38	3
2025-12-12 12:00:00	1.17266	1.17267	1.17249	1.17253	111	3
2025-12-12 12:01:00	1.17252	1.17253	1.17237	1.17243	162	4
2025-12-12 12:02:00	1.17243	1.1725	1.17242	1.17246	61	3
2025-12-12 12:03:00	1.17248	1.17278	1.17248	1.1726	187	3
2025-12-12 12:04:00	1.17258	1.17273	1.17258	1.17272	76	3
2025-12-12 12:05:00	1.1727	1.17271	1.17255	1.17257	43	3
2025-12-12 12:06:00	1.17259	1.17267	1.17252	1.17252	51	3
2025-12-12 12:07:00	1.17251	1.17255	1.17244	1.17248	36	3
2025-12-12 12:08:00	1.17249	1.17249	1.17243	1.17243	23	3
2025-12-12 12:09:00	1.17244	1.17248	1.17244	1.17247	21	3
2025-12-12 12:10:00	1.17247	1.17247	1.17237	1.17239	22	3
2025-12-12 12:11:00	1.17238	1.17243	1.17234	1.17238	42	3
2025-12-12 12:12:00	1.17237	1.17237	1.17222	1.17222	63	3
2025-12-12 12:13:00	1.17221	1.17232	1.17221	1.1723	30	3
2025-12-12 12:14:00	1.17231	1.17234	1.17226	1.1723	36	3
2025-12-12 12:15:00	1.17229	1.17232	1.17226	1.17231	44	3
2025-12-12 12:16:00	1.1723	1.17231	1.17222	1.17224	20	2
2025-12-12 12:17:00	1.17225	1.17239	1.17225	1.17235	26	3
2025-12-12 12:18:00	1.17236	1.1724	1.17236	1.17236	8	3
2025-12-12 12:19:00	1.17236	1.17239	1.17234	1.17238	39	3
2025-12-12 12:20:00	1.17239	1.17239	1.17232	1.17232	22	3
2025-12-12 12:21:00	1.17234	1.17239	1.17232	1.17238	23	3
2025-12-12 12:22:00	1.17238	1.17244	1.17232	1.17244	100	3
2025-12-12 12:23:00	1.17248	1.17257	1.17242	1.17245	70	4
2025-12-12 12:24:00	1.17245	1.1725	1.17239	1.17239	117	4
2025-12-12 12:25:00	1.17238	1.17239	1.17224	1.17225	130	4
2025-12-12 12:26:00	1.17226	1.1723	1.17225	1.17228	60	4
2025-12-12 12:27:00	1.17228	1.17229	1.1722	1.17221	79	4
2025-12-12 12:28:00	1.17221	1.17226	1.17219	1.17224	46	4
2025-12-12 12:29:00	1.17224	1.1723	1.17222	1.1723	34	3
2025-12-12 12:30:00	1.17235	1.17241	1.1723	1.17231	35	3
2025-12-12 12:31:00	1.1723	1.1723	1.17219	1.17225	29	3
2025-12-12 12:32:00	1.17226	1.17232	1.17222	1.1723	50	3
2025-12-12 12:33:00	1.17234	1.17234	1.17223	1.17227	30	3
2025-12-12 12:34:00	1.17225	1.17227	1.17222	1.17225	27	3
2025-12-12 12:35:00	1.17228	1.1723	1.17226	1.17229	42	3
2025-12-12 12:36:00	1.17231	1.17234	1.17231	1.17233	29	3
2025-12-12 12:37:00	1.17232	1.17235	1.17232	1.17233	8	3
2025-12-12 12:38:00	1.17232	1.17237	1.17231	1.17231	21	3
2025-12-12 12:39:00	1.17232	1.17236	1.17229	1.17236	38	3
2025-12-12 12:40:00	1.17236	1.1724	1.17231	1.17234	43	3
2025-12-12 12:41:00	1.17233	1.17235	1.17227	1.17229	26	3
2025-12-12 12:42:00	1.17231	1.17236	1.17222	1.17228	48	3
2025-12-12 12:43:00	1.1723	1.17232	1.17219	1.17222	41	3
2025-12-12 12:44:00	1.17223	1.17224	1.172	1.17204	62	3
2025-12-12 12:45:00	1.17202	1.17203	1.17197	1.17199	52	4
2025-12-12 12:46:00	1.17198	1.17219	1.17197	1.17214	64	3
2025-12-12 12:47:00	1.17214	1.17214	1.17209	1.1721	38	3
2025-12-12 12:48:00	1.1721	1.1721	1.17198	1.17199	36	3
2025-12-12 12:49:00	1.17199	1.172	1.17197	1.17198	33	2
2025-12-12 12:50:00	1.17196	1.17201	1.17195	1.17197	27	3
2025-12-12 12:51:00	1.17199	1.17205	1.17198	1.17204	37	4
2025-12-12 12:52:00	1.17205	1.17214	1.17204	1.17207	92	4
2025-12-12 12:53:00	1.17209	1.17224	1.17209	1.17221	43	3
2025-12-12 12:54:00	1.1722	1.17222	1.17219	1.1722	42	3
2025-12-12 12:55:00	1.1722	1.17244	1.17219	1.17232	125	4
2025-12-12 12:56:00	1.17235	1.17235	1.17228	1.17228	60	4
2025-12-12 12:57:00	1.1723	1.17251	1.17229	1.17249	77	3
2025-12-12 12:58:00	1.1725	1.17253	1.17237	1.17241	99	3
2025-12-12 12:59:00	1.17241	1.17251	1.1724	1.1725	64	2
2025-12-12 13:00:00	1.1725	1.17256	1.17238	1.17249	141	3
2025-12-12 13:01:00	1.1725	1.17274	1.1725	1.17266	132	3
2025-12-12 13:02:00	1.17266	1.17277	1.17262	1.17264	103	3
2025-12-12 13:03:00	1.17263	1.17276	1.17259	1.17273	100	3
2025-12-12 13:04:00	1.17274	1.17289	1.17269	1.17289	93	3
2025-12-12 13:05:00	1.17289	1.17295	1.17285	1.17293	97	2
2025-12-12 13:06:00	1.17291	1.17308	1.17289	1.17308	95	3
2025-12-12 13:07:00	1.1731	1.17326	1.1731	1.17326	122	4
2025-12-12 13:08:00	1.17327	1.17328	1.17312	1.17315	75	3
2025-12-12 13:09:00	1.17315	1.17316	1.17309	1.17309	55	3
2025-12-12 13:10:00	1.17309	1.17315	1.17309	1.17313	50	3
2025-12-12 13:11:00	1.17315	1.17326	1.17315	1.1732	58	3
2025-12-12 13:12:00	1.1732	1.17321	1.17305	1.17308	51	3
2025-12-12 13:13:00	1.17307	1.17307	1.17291	1.17295	62	3
2025-12-12 13:14:00	1.17297	1.173	1.17292	1.17297	57	4
2025-12-12 13:15:00	1.17298	1.17304	1.17294	1.17297	76	3
2025-12-12 13:16:00	1.17296	1.17312	1.17296	1.17311	60	3
2025-12-12 13:17:00	1.17314	1.17315	1.1731	1.17311	41	3
2025-12-12 13:18:00	1.17313	1.17318	1.17305	1.17306	24	3
2025-12-12 13:19:00	1.17304	1.17312	1.17292	1.17298	55	3
2025-12-12 13:20:00	1.17299	1.17303	1.17291	1.17295	90	3
2025-12-12 13:21:00	1.17297	1.17305	1.17295	1.17299	67	3
2025-12-12 13:22:00	1.17299	1.17299	1.17276	1.17276	71	3
2025-12-12 13:23:00	1.17274	1.17279	1.17271	1.17272	43	3
2025-12-12 13:24:00	1.1727	1.17271	1.17264	1.1727	59	4
2025-12-12 13:25:00	1.17268	1.17281	1.17266	1.17277	68	3
2025-12-12 13:26:00	1.17277	1.17285	1.17276	1.17281	46	3
2025-12-12 13:27:00	1.17282	1.17306	1.17282	1.17306	76	3
2025-12-12 13:28:00	1.17307	1.17324	1.17307	1.1731	115	3
2025-12-12 13:29:00	1.17311	1.17315	1.17304	1.17311	60	4
2025-12-12 13:30:00	1.17309	1.1732	1.17308	1.1732	107	3
2025-12-12 13:31:00	1.17322	1.17328	1.17314	1.17322	114	3
2025-12-12 13:32:00	1.1732	1.17326	1.17315	1.17324	46	3
2025-12-12 13:33:00	1.17322	1.17328	1.17321	1.17328	18	3
2025-12-12 13:34:00	1.17325	1.17336	1.17321	1.17329	123	3
2025-12-12 13:35:00	1.17328	1.17333	1.17322	1.17322	73	3
2025-12-12 13:36:00	1.17321	1.17325	1.17312	1.17324	70	3
2025-12-12 13:37:00	1.17324	1.17324	1.17306	1.17316	73	3
2025-12-12 13:38:00	1.17317	1.17327	1.17312	1.17324	57	3
2025-12-12 13:39:00	1.17323	1.17341	1.17323	1.17338	123	3
2025-12-12 13:40:00	1.17338	1.17342	1.17336	1.17342	71	3
2025-12-12 13:41:00	1.17344	1.1735	1.17338	1.1734	115	3
2025-12-12 13:42:00	1.17339	1.17347	1.17336	1.17336	48	3
2025-12-12 13:43:00	1.17337	1.1734	1.17332	1.17332	58	4
2025-12-12 13:44:00	1.17332	1.17338	1.17328	1.17328	60	3
2025-12-12 13:45:00	1.17329	1.17334	1.17326	1.17328	42	3
2025-12-12 13:46:00	1.17324	1.17324	1.173	1.17301	63	3
2025-12-12 13:47:00	1.173	1.17309	1.173	1.17308	37	3
2025-12-12 13:48:00	1.17309	1.1732	1.17298	1.17316	69	3
2025-12-12 13:49:00	1.17315	1.17315	1.17296	1.17298	82	4
2025-12-12 13:50:00	1.17299	1.17301	1.17285	1.17288	118	3
2025-12-12 13:51:00	1.17289	1.17292	1.17282	1.17291	79	3
2025-12-12 13:52:00	1.17292	1.17294	1.1727	1.1727	53	3
2025-12-12 13:53:00	1.17271	1.17281	1.1727	1.17276	64	3
2025-12-12 13:54:00	1.17277	1.17279	1.17264	1.1727	70	3
2025-12-12 13:55:00	1.17268	1.17298	1.17264	1.17298	105	3
2025-12-12 13:56:00	1.17296	1.17299	1.17276	1.17276	85	3
2025-12-12 13:57:00	1.17276	1.17283	1.17261	1.17262	87	3
2025-12-12 13:58:00	1.17263	1.17273	1.17263	1.17267	82	2
2025-12-12 13:59:00	1.17268	1.17275	1.17267	1.17273	51	2
2025-12-12 14:00:00	1.17271	1.17271	1.17247	1.17256	173	3
2025-12-12 14:01:00	1.17256	1.17261	1.17242	1.17245	161	4
2025-12-12 14:02:00	1.17246	1.17254	1.17231	1.1725	134	3
2025-12-12 14:03:00	1.17248	1.17252	1.17247	1.17248	48	3
2025-12-12 14:04:00	1.17247	1.17284	1.17246	1.17277	125	3
2025-12-12 14:05:00	1.17279	1.17291	1.17274	1.17276	102	3
2025-12-12 14:06:00	1.17276	1.17293	1.17272	1.17291	82	3
2025-12-12 14:07:00	1.17293	1.17293	1.17282	1.17284	24	3
2025-12-12 14:08:00	1.17285	1.17286	1.17269	1.17269	66	3
2025-12-12 14:09:00	1.1727	1.17276	1.17269	1.17274	49	4
2025-12-12 14:10:00	1.17273	1.17275	1.17256	1.17263	76	3
2025-12-12 14:11:00	1.17263	1.17277	1.17263	1.17275	70	3
2025-12-12 14:12:00	1.17273	1.17273	1.17243	1.17243	56	3
2025-12-12 14:13:00	1.17243	1.17261	1.17239	1.17259	79	3
2025-12-12 14:14:00	1.17259	1.17264	1.17233	1.17261	100	3
2025-12-12 14:15:00	1.1726	1.17302	1.1726	1.17298	179	3
2025-12-12 14:16:00	1.17296	1.17296	1.17285	1.17291	141	3
2025-12-12 14:17:00	1.17291	1.17294	1.17272	1.1728	182	3
2025-12-12 14:18:00	1.17282	1.17283	1.17267	1.17274	79	3
2025-12-12 14:19:00	1.17275	1.173	1.17275	1.17292	87	3
2025-12-12 14:20:00	1.17291	1.17294	1.17287	1.17293	60	3
2025-12-12 14:21:00	1.17292	1.17292	1.17276	1.17282	60	3
2025-12-12 14:22:00	1.17282	1.17301	1.1728	1.17297	125	3
2025-12-12 14:23:00	1.17297	1.17297	1.17282	1.17283	81	4
2025-12-12 14:24:00	1.17282	1.17291	1.17281	1.17282	84	3
2025-12-12 14:25:00	1.17281	1.17294	1.1728	1.17292	120	4
2025-12-12 14:26:00	1.17291	1.17303	1.17291	1.17296	68	3
2025-12-12 14:27:00	1.17296	1.17302	1.1729	1.17302	52	3
2025-12-12 14:28:00	1.17301	1.17317	1.17301	1.17308	107	2
2025-12-12 14:29:00	1.17307	1.17322	1.17307	1.17322	129	2
2025-12-12 14:30:00	1.17321	1.17334	1.17316	1.17332	214	3
2025-12-12 14:31:00	1.17331	1.17353	1.1733	1.17349	179	3
2025-12-12 14:32:00	1.17349	1.17364	1.17349	1.17361	78	3
2025-12-12 14:33:00	1.1736	1.17365	1.1735	1.17354	208	4
2025-12-12 14:34:00	1.17355	1.17366	1.1735	1.17359	189	4
2025-12-12 14:35:00	1.17362	1.17368	1.17357	1.17368	159	4
2025-12-12 14:36:00	1.17368	1.17369	1.17359	1.17361	165	4
2025-12-12 14:37:00	1.17359	1.17368	1.1735	1.17364	177	3
2025-12-12 14:38:00	1.17364	1.17372	1.17359	1.17363	180	4
2025-12-12 14:39:00	1.17363	1.17377	1.17359	1.17371	198	4
2025-12-12 14:40:00	1.17371	1.17393	1.1737	1.17376	158	3
2025-12-12 14:41:00	1.17375	1.17377	1.17358	1.1737	177	4
2025-12-12 14:42:00	1.1737	1.17371	1.17361	1.17362	107	4
2025-12-12 14:43:00	1.17363	1.17378	1.17363	1.17378	208	4
2025-12-12 14:44:00	1.17378	1.17389	1.17375	1.17375	116	4
2025-12-12 14:45:00	1.17377	1.17391	1.17376	1.17376	144	3
2025-12-12 14:46:00	1.17376	1.17383	1.17365	1.17371	120	3
2025-12-12 14:47:00	1.17369	1.17389	1.17367	1.17387	161	3
2025-12-12 14:48:00	1.17386	1.17399	1.17386	1.17388	161	3
2025-12-12 14:49:00	1.17389	1.17399	1.17388	1.17389	106	3
2025-12-12 14:50:00	1.17389	1.17392	1.17384	1.17386	138	4
2025-12-12 14:51:00	1.17386	1.17432	1.17385	1.17428	186	3
2025-12-12 14:52:00	1.17427	1.17427	1.17411	1.17418	159	3
2025-12-12 14:53:00	1.1742	1.17426	1.17415	1.17422	80	3
2025-12-12 14:54:00	1.17422	1.17434	1.17419	1.1743	176	4
2025-12-12 14:55:00	1.17428	1.17428	1.17421	1.17421	92	3
2025-12-12 14:56:00	1.17421	1.1743	1.1742	1.17428	57	3
2025-12-12 14:57:00	1.17431	1.17433	1.17419	1.17427	75	3
2025-12-12 14:58:00	1.17429	1.17431	1.17425	1.17428	71	3
2025-12-12 14:59:00	1.17427	1.1743	1.17418	1.17421	106	3
2025-12-12 15:00:00	1.1742	1.17423	1.17413	1.17414	93	3
2025-12-12 15:01:00	1.17415	1.17424	1.17409	1.17418	61	3
2025-12-12 15:02:00	1.17418	1.17424	1.17412	1.17413	117	4
2025-12-12 15:03:00	1.17411	1.17436	1.17402	1.17432	125	3
2025-12-12 15:04:00	1.17434	1.17437	1.17419	1.17422	118	3
2025-12-12 15:05:00	1.17422	1.17432	1.17416	1.17417	73	3
2025-12-12 15:06:00	1.17419	1.17434	1.17406	1.17406	79	3
2025-12-12 15:07:00	1.17405	1.17411	1.17389	1.17389	96	3
2025-12-12 15:08:00	1.17389	1.17436	1.17389	1.17436	121	3
2025-12-12 15:09:00	1.17435	1.17449	1.17427	1.17444	116	3
2025-12-12 15:10:00	1.17445	1.17447	1.17437	1.17441	67	3
2025-12-12 15:11:00	1.17441	1.17444	1.17431	1.17432	59	3
2025-12-12 15:12:00	1.17429	1.17429	1.17393	1.17397	91	3
2025-12-12 15:13:00	1.17397	1.17399	1.17377	1.17378	77	3
2025-12-12 15:14:00	1.17378	1.17385	1.17374	1.17377	87	3
2025-12-12 15:15:00	1.17376	1.17379	1.17352	1.17371	98	3
2025-12-12 15:16:00	1.17372	1.17378	1.17363	1.17368	60	3
2025-12-12 15:17:00	1.17366	1.17367	1.17356	1.17359	53	3
2025-12-12 15:18:00	1.17357	1.1736	1.1735	1.17352	63	3
2025-12-12 15:19:00	1.17354	1.17375	1.17354	1.17368	108	3
2025-12-12 15:20:00	1.17365	1.17371	1.17357	1.17357	91	3
2025-12-12 15:21:00	1.17358	1.17359	1.17343	1.17343	89	3
2025-12-12 15:22:00	1.17344	1.17357	1.17341	1.17344	81	3
2025-12-12 15:23:00	1.17346	1.17353	1.17343	1.17343	88	3
2025-12-12 15:24:00	1.17342	1.17342	1.17302	1.17307	166	3
2025-12-12 15:25:00	1.17307	1.17322	1.17296	1.17317	227	3
2025-12-12 15:26:00	1.17316	1.17335	1.17316	1.17328	152	3
2025-12-12 15:27:00	1.17329	1.17344	1.17329	1.17343	160	3
2025-12-12 15:28:00	1.17343	1.1735	1.1734	1.17346	127	3
2025-12-12 15:29:00	1.17347	1.17356	1.17336	1.17356	169	4
2025-12-12 15:30:00	1.17357	1.17369	1.17349	1.17351	156	3
2025-12-12 15:31:00	1.17351	1.17363	1.17343	1.17357	165	4
2025-12-12 15:32:00	1.17358	1.17372	1.17354	1.17372	145	4
2025-12-12 15:33:00	1.17372	1.17372	1.17347	1.17358	179	3
2025-12-12 15:34:00	1.1736	1.17365	1.17349	1.17358	86	3
2025-12-12 15:35:00	1.17357	1.17364	1.17346	1.17349	71	3
2025-12-12 15:36:00	1.17347	1.17379	1.17341	1.17379	65	3
2025-12-12 15:37:00	1.17377	1.17389	1.17376	1.17386	105	3
2025-12-12 15:38:00	1.17385	1.17387	1.1737	1.1737	82	3
2025-12-12 15:39:00	1.17371	1.17387	1.17369	1.17382	85	3
2025-12-12 15:40:00	1.17382	1.17382	1.17366	1.17379	124	3
2025-12-12 15:41:00	1.1738	1.17394	1.17373	1.17391	99	4
2025-12-12 15:42:00	1.1739	1.17399	1.17379	1.17383	156	3
2025-12-12 15:43:00	1.17383	1.17388	1.1736	1.17374	114	3
2025-12-12 15:44:00	1.17373	1.17379	1.17358	1.17358	104	3
2025-12-12 15:45:00	1.17359	1.17365	1.17353	1.17358	136	3
2025-12-12 15:46:00	1.17356	1.1736	1.17348	1.17351	99	3
2025-12-12 15:47:00	1.17351	1.17371	1.17351	1.17371	136	3
2025-12-12 15:48:00	1.1737	1.1739	1.1737	1.17383	77	3
2025-12-12 15:49:00	1.17384	1.17392	1.17378	1.17378	113	3
2025-12-12 15:50:00	1.17377	1.17379	1.17356	1.17367	142	3
2025-12-12 15:51:00	1.17368	1.17372	1.1736	1.17361	122	3
2025-12-12 15:52:00	1.17363	1.17369	1.17359	1.1736	92	2
2025-12-12 15:53:00	1.1736	1.1736	1.1734	1.17347	103	3
2025-12-12 15:54:00	1.17347	1.17352	1.17341	1.17344	134	3
2025-12-12 15:55:00	1.17343	1.17344	1.17334	1.1734	127	3
2025-12-12 15:56:00	1.17341	1.17347	1.17335	1.17336	145	3
2025-12-12 15:57:00	1.17336	1.17372	1.17332	1.1737	165	3
2025-12-12 15:58:00	1.17369	1.17383	1.17363	1.17382	198	4
2025-12-12 15:59:00	1.1738	1.17384	1.17363	1.17381	188	3
2025-12-12 16:00:00	1.1738	1.17409	1.1738	1.17405	255	3
2025-12-12 16:01:00	1.17402	1.17403	1.17392	1.17394	229	4
2025-12-12 16:02:00	1.17395	1.17399	1.17392	1.17393	87	4
2025-12-12 16:03:00	1.17395	1.1741	1.17393	1.17403	169	3
2025-12-12 16:04:00	1.17403	1.17422	1.17402	1.1742	160	3
2025-12-12 16:05:00	1.17421	1.17432	1.17394	1.17402	286	4
2025-12-12 16:06:00	1.174	1.17422	1.174	1.17414	189	3
2025-12-12 16:07:00	1.17414	1.17422	1.17384	1.17384	202	4
2025-12-12 16:08:00	1.17385	1.17387	1.17372	1.17374	168	4
2025-12-12 16:09:00	1.17373	1.17377	1.17369	1.17373	67	4
2025-12-12 16:10:00	1.17374	1.17383	1.17373	1.17375	122	3
2025-12-12 16:11:00	1.17376	1.1739	1.17376	1.17384	104	3
2025-12-12 16:12:00	1.17382	1.17402	1.17382	1.17398	75	3
2025-12-12 16:13:00	1.17398	1.17399	1.1738	1.17386	104	3
2025-12-12 16:14:00	1.17384	1.17386	1.1737	1.17376	167	5
2025-12-12 16:15:00	1.17376	1.17388	1.17376	1.17379	99	3
2025-12-12 16:16:00	1.17382	1.17388	1.17379	1.17386	87	3
2025-12-12 16:17:00	1.17386	1.17394	1.17386	1.17387	68	3
2025-12-12 16:18:00	1.17389	1.17389	1.17372	1.17375	74	3
2025-12-12 16:19:00	1.17376	1.17399	1.17375	1.17396	85	3
2025-12-12 16:20:00	1.17397	1.17405	1.17393	1.17403	119	3
2025-12-12 16:21:00	1.17404	1.17413	1.17396	1.17404	122	3
2025-12-12 16:22:00	1.17403	1.17404	1.17377	1.17387	119	3
2025-12-12 16:23:00	1.17388	1.17395	1.17381	1.17389	124	3
